Anime,Recommendation,Agree Votes
10148,15161,0
10148,13720,0
10148,10271,0
1015,1537,5
1015,197,4
1015,1053,4
1015,1294,4
1015,198,3
1015,3320,3
1015,48,2
1015,1172,2
1015,1014,2
1015,32,2
1015,540,2
1015,270,2
1015,2698,2
1015,3883,2
1015,4007,2
1015,7359,2
1015,1009,1
1015,17,1
1015,1371,1
1015,1678,1
1015,245,1
1015,964,1
1015,229,1
1015,2063,1
1015,2753,1
1015,490,1
1015,1336,1
1015,2469,1
1015,5891,1
1015,7537,1
1015,8483,1
1015,245,1
1015,964,1
1015,229,1
1015,2063,1
1015,2753,1
1015,490,1
1015,1336,1
1015,2469,1
1015,5891,1
1015,7537,1
10150,16827,0
10150,16748,0
10150,17212,0
10150,16763,0
10150,16764,0
10150,16413,0
10150,16746,0
10150,16824,0
10150,16649,0
10150,9990,0
10151,12705,5
10151,9320,2
10151,9973,1
10151,6774,1
10151,16199,0
10151,6670,0
10151,15496,0
10151,12460,0
10151,4494,0
10151,17085,0
10152,12244,0
10152,14730,0
10152,7129,0
10152,9550,0
10152,8546,0
10152,11509,0
10152,11527,0
10152,12109,0
10152,12115,0
10152,12157,0
10153,2501,0
10153,2502,0
10153,2788,0
10153,9974,0
10153,8223,0
10153,11689,0
10153,11690,0
10153,6567,0
10153,9470,0
10153,8222,0
10154,13561,2
10154,8957,1
10154,14176,1
10154,10629,0
10154,10633,0
10154,13763,0
10154,15597,0
10154,10631,0
10154,10628,0
10154,10632,0
10155,1506,0
10155,10246,0
10155,913,0
10155,6118,0
10155,1590,0
10155,63,0
10155,62,0
10155,7290,0
10155,1501,0
10155,914,0
10156,3824,0
10156,11926,0
10156,2294,0
10156,14061,0
10156,8013,0
10156,6907,0
10156,7928,0
10156,4751,0
10156,4938,0
10156,12419,0
10157,6800,0
10157,14248,0
10157,2350,0
10157,15806,0
10157,15805,0
10157,15471,0
10157,2839,0
10157,1428,0
10157,15658,0
10157,9091,0
10158,14412,0
10158,11282,0
10158,16481,0
10158,15585,0
10158,2101,0
10158,7049,0
10158,12219,0
10158,12218,0
10158,14807,0
10158,14892,0
10159,15257,0
10159,12219,0
10159,12218,0
10159,14807,0
10159,14892,0
10159,14890,0
10159,1273,0
10159,10841,0
10159,10845,0
10159,12185,0
1016,693,7
1016,1074,7
1016,3094,6
1016,1088,5
1016,638,5
1016,1102,2
1016,70,2
1016,557,2
1016,933,2
1016,1020,1
1016,780,1
1016,1099,1
1016,2138,1
1016,1387,1
1016,1124,1
1016,3419,1
1016,3987,1
1016,6661,1
1016,693,7
1016,1074,7
1016,3094,6
1016,1088,5
1016,638,5
1016,1102,2
1016,70,2
1016,557,2
1016,933,2
1016,1020,1
10160,14928,0
10160,14929,0
10160,8210,0
10160,7574,0
10160,13984,0
10160,9900,0
10160,13627,0
10160,11127,0
10160,13626,0
10161,10966,0
10161,13433,0
10161,11463,0
10161,10961,0
10161,13395,0
10161,14215,0
10161,10755,0
10161,16240,0
10161,8553,0
10161,10507,0
10162,1211,0
10162,308,0
10162,12915,0
10162,13736,0
10162,5190,0
10162,4475,0
10162,11244,0
10162,5121,0
10162,4700,0
10162,12213,0
10163,9540,0
10163,12293,0
10163,13927,0
10163,9074,0
10163,4347,0
10163,7132,0
10163,9498,0
10163,15511,0
10163,13734,0
10163,16055,0
10164,16254,0
10164,10671,0
10164,5338,0
10164,669,0
10164,97,0
10164,212,0
10164,213,0
10164,16673,0
10164,14752,0
10164,2830,0
10165,904,0
10165,1894,0
10165,9228,0
10165,7955,0
10165,12797,0
10165,1046,0
10165,2826,0
10165,1810,0
10165,8078,0
10165,16261,0
10167,10458,0
10167,11873,0
10167,10662,0
10167,10816,0
10167,3360,0
10167,9319,0
10167,15705,0
10167,13828,0
10167,4210,0
10167,11307,0
10168,11557,0
10168,12421,0
10168,12422,0
10168,16157,0
10168,12208,0
10168,11269,0
10168,6521,0
10168,16632,0
10168,4793,0
10168,15757,0
10169,16616,0
10169,10296,0
10169,11363,0
10169,16641,0
10169,16640,0
10169,16019,0
10169,14569,0
10169,16106,0
10169,16107,0
10169,16105,0
1017,147,159
1017,2972,67
1017,1101,59
1017,1882,58
1017,1087,20
1017,982,20
1017,7043,17
1017,6149,16
1017,1164,13
1017,3280,12
1017,7761,12
1017,130,11
1017,292,11
1017,1047,8
1017,4217,8
1017,8180,8
1017,766,7
1017,5974,7
1017,1897,6
1017,2758,6
1017,1043,5
1017,1121,5
1017,14228,5
1017,164,4
1017,1094,4
1017,2117,4
1017,863,4
1017,2286,4
1017,2141,4
1017,4202,4
1017,12221,4
1017,1069,3
1017,905,3
1017,946,3
1017,1065,3
1017,1078,3
1017,1070,3
1017,1086,3
1017,2371,3
1017,2275,3
1017,5453,3
1017,5568,3
1017,5602,3
1017,7018,3
1017,5146,3
1017,8340,3
1017,620,2
1017,15,2
1017,964,2
1017,60,2
1017,1512,2
1017,2479,2
1017,2690,2
1017,2678,2
1017,422,2
1017,2999,2
1017,2123,2
1017,4233,2
1017,3288,2
1017,3725,2
1017,6709,2
1017,6492,2
1017,417,1
1017,121,1
1017,1135,1
1017,66,1
1017,1425,1
1017,448,1
1017,942,1
1017,110,1
1017,764,1
1017,400,1
1017,1080,1
1017,1340,1
1017,595,1
1017,1906,1
1017,19,1
1017,904,1
1017,2478,1
1017,38,1
1017,1825,1
1017,74,1
1017,2684,1
1017,1519,1
1017,936,1
1017,998,1
1017,1207,1
1017,1525,1
1017,2063,1
1017,69,1
1017,703,1
1017,1871,1
1017,28,1
1017,1988,1
1017,5268,1
1017,2366,1
1017,1200,1
1017,5246,1
1017,2683,1
1017,5732,1
1017,6854,1
1017,3102,1
1017,7443,1
1017,7580,1
1017,7686,1
1017,5750,1
1017,2360,1
1017,437,1
1017,6384,1
1017,7410,1
1017,5481,1
1017,7705,1
1017,4571,1
1017,11997,1
1017,11713,1
1017,5926,1
1017,13749,1
1017,8507,1
1017,14625,1
1017,14478,1
1017,6854,1
1017,3102,1
1017,7443,1
1017,7580,1
1017,7686,1
1017,5750,1
1017,2360,1
1017,437,1
1017,6384,1
1017,7410,1
10170,9891,0
10170,5019,0
10170,7277,0
10170,5904,0
10170,16318,0
10170,15196,0
10170,8744,0
10170,9032,0
10170,9179,0
10170,8992,0
10171,11844,0
10171,16152,0
10171,16153,0
10171,15977,0
10171,2809,0
10171,2808,0
10171,3297,0
10171,1582,0
10171,2335,0
10171,3695,0
10172,17102,0
10172,16642,0
10172,16792,0
10172,15460,0
10172,15459,0
10172,15461,0
10172,16641,0
10172,16640,0
10172,12724,0
10172,9095,0
10173,16730,0
10173,7406,0
10173,16151,0
10173,16753,0
10173,10715,0
10173,14877,0
10173,10148,0
10173,5157,0
10173,17087,0
10173,14565,0
10174,14718,0
10174,14906,0
10174,5699,0
10174,12324,0
10174,2828,0
10174,2421,0
10174,299,0
10174,7079,0
10174,14826,0
10174,15484,0
10175,12240,0
10175,12241,0
10175,12220,0
10175,11079,0
10175,14173,0
10175,13891,0
10175,11090,0
10175,11089,0
10175,7404,0
10175,15355,0
10176,10107,0
10176,7026,0
10176,11125,0
10176,6815,0
10176,14875,0
10176,9013,0
10176,7257,0
10176,4851,0
10176,16919,0
10176,11404,0
10178,10658,0
10178,7363,0
10178,10780,0
10178,12544,0
10178,9194,0
10178,3167,0
10178,11774,0
10178,9729,0
10178,12382,0
10178,3128,0
10179,8368,0
10179,811,0
10179,12140,0
10179,8509,0
10179,12189,0
10179,685,0
10179,618,0
10179,615,0
10179,1701,0
10179,13824,0
1018,160,2
1018,891,1
1018,1340,1
1018,1651,1
1018,1960,1
1018,36,1
1018,75,1
1018,5216,1
1018,6497,0
1018,14794,0
10180,2333,0
10180,11524,0
10180,10339,0
10180,4287,0
10180,5097,0
10180,12133,0
10180,12971,0
10180,13233,0
10180,13681,0
10180,14791,0
10181,10662,0
10181,11873,0
10181,1529,0
10181,10167,0
10181,10458,0
10181,10816,0
10181,7421,0
10181,1442,0
10181,3360,0
10181,12375,0
10182,4839,0
10182,7962,0
10182,5346,0
10182,7352,0
10182,14652,0
10182,5600,0
10182,3736,0
10182,7455,0
10182,2937,0
10182,5198,0
10183,13520,0
10183,12396,0
10183,13667,0
10183,15210,0
10183,14168,0
10183,11113,0
10183,16134,0
10183,15311,0
10183,16237,0
10183,10509,0
10184,15070,0
10184,15464,0
10184,16425,0
10184,16440,0
10184,16435,0
10184,16447,0
10184,12998,0
10184,14328,0
10184,15470,0
10184,12994,0
10185,10950,0
10185,13568,0
10185,14568,0
10185,11853,0
10185,11855,0
10185,11854,0
10185,5913,0
10185,9607,0
10185,9339,0
10185,7042,0
10186,6409,0
10186,8671,0
10186,7798,0
10186,2730,0
10186,4012,0
10186,7132,0
10186,7938,0
10186,9227,0
10186,967,0
10186,7835,0
10187,16283,0
10187,14606,0
10187,16598,0
10187,16451,0
10187,3595,0
10187,11181,0
10187,14236,0
10187,10189,0
10187,13998,0
10187,5477,0
10188,16361,0
10188,14269,0
10188,13999,0
10188,14236,0
10188,10189,0
10188,13998,0
10188,5477,0
10188,4819,0
10188,4818,0
10188,14270,0
10189,14236,0
10189,13998,0
10189,5477,0
10189,14001,0
10189,14269,0
10189,8585,0
10189,14829,0
10189,10188,0
10189,8888,0
10189,8893,0
1019,184,14
1019,2381,10
1019,118,6
1019,54,5
1019,61,4
1019,1057,3
1019,2362,3
1019,50,2
1019,1061,2
1019,1084,2
1019,3100,2
1019,1020,1
1019,187,1
1019,934,1
1019,22,1
1019,835,1
1019,1078,1
1019,819,1
1019,3895,1
1019,5421,1
1019,7613,1
1019,3100,2
1019,1020,1
1019,187,1
1019,934,1
1019,22,1
1019,835,1
1019,1078,1
1019,819,1
1019,3895,1
1019,5421,1
10190,13844,0
10190,6178,0
10190,12143,0
10190,7029,0
10190,12857,0
10190,12643,0
10190,14327,0
10190,9471,0
10190,16965,0
10190,5233,0
10191,10707,0
10191,5696,0
10191,11026,0
10191,12522,0
10191,12383,0
10191,16307,0
10191,10680,0
10191,16196,0
10191,12380,0
10191,16426,0
10192,1657,0
10192,8754,0
10192,16322,0
10192,16274,0
10192,15204,0
10192,4397,0
10192,3673,0
10192,3369,0
10192,13616,0
10192,748,0
10193,13795,0
10193,12142,0
10193,14494,0
10193,13110,0
10193,7642,0
10193,7313,0
10193,8569,0
10193,14265,0
10193,4465,0
10193,7641,0
10194,1321,0
10194,7642,0
10194,7313,0
10194,3463,0
10194,3310,0
10194,5741,0
10194,3548,0
10194,4527,0
10194,4531,0
10194,4529,0
10195,13805,0
10195,6679,0
10195,11547,0
10195,3572,0
10195,13415,0
10195,7450,0
10195,13923,0
10195,15167,0
10195,8723,0
10195,1321,0
10196,3310,0
10196,7398,0
10196,7848,0
10196,4830,0
10196,4379,0
10196,4530,0
10196,4527,0
10196,4531,0
10196,4529,0
10196,4528,0
10197,2109,0
10197,3476,0
10197,4830,0
10197,1321,0
10197,7642,0
10197,7313,0
10197,3463,0
10197,3310,0
10197,3548,0
10197,7398,0
10198,8025,0
10198,7436,0
10199,8610,1
10199,9190,0
10199,12612,0
10199,10519,0
10199,7000,0
10199,3856,0
10199,3787,0
10199,9005,0
10199,15977,0
10199,12614,0
102,94,11
102,437,8
102,7,7
102,83,6
102,118,6
102,1013,6
102,2071,6
102,98,5
102,48,4
102,146,4
102,1422,4
102,108,3
102,12,3
102,1229,3
102,1971,3
102,3491,3
102,29,2
102,1050,2
102,3474,2
102,3430,2
102,6061,2
102,30,1
102,33,1
102,155,1
102,303,1
102,52,1
102,1080,1
102,194,1
102,1035,1
102,105,1
102,139,1
102,2,1
102,64,1
102,888,1
102,664,1
102,1060,1
102,1969,1
102,1842,1
102,2374,1
102,220,1
102,2382,1
102,2127,1
102,3372,1
102,1057,1
102,1070,1
102,4276,1
102,2334,1
102,5663,1
102,6185,1
102,322,1
102,8057,1
102,7478,1
102,1899,1
102,8375,1
102,2686,1
102,13071,1
102,11656,1
102,2382,1
102,2127,1
102,3372,1
102,1057,1
102,1070,1
102,4276,1
102,2334,1
102,5663,1
102,6185,1
102,322,1
1020,1147,21
1020,1074,18
1020,782,17
1020,1102,8
1020,468,7
1020,931,6
1020,2133,5
1020,780,4
1020,693,4
1020,1065,4
1020,3977,4
1020,2054,3
1020,1005,2
1020,1274,2
1020,465,2
1020,65,2
1020,1016,2
1020,437,2
1020,1144,2
1020,2680,2
1020,2757,2
1020,3476,2
1020,3477,2
1020,3724,2
1020,4312,2
1020,8598,2
1020,4472,2
1020,1019,1
1020,1108,1
1020,836,1
1020,858,1
1020,1131,1
1020,262,1
1020,1553,1
1020,803,1
1020,1154,1
1020,1182,1
1020,205,1
1020,1408,1
1020,1013,1
1020,61,1
1020,1116,1
1020,239,1
1020,2368,1
1020,938,1
1020,1226,1
1020,1173,1
1020,1965,1
1020,1057,1
1020,2963,1
1020,1024,1
1020,1590,1
1020,2964,1
1020,3063,1
1020,5820,1
1020,5268,1
1020,3803,1
1020,4632,1
1020,8350,1
1020,61,1
1020,1116,1
1020,239,1
1020,2368,1
1020,938,1
1020,1226,1
1020,1173,1
1020,1965,1
1020,1057,1
1020,2963,1
10200,16651,0
10200,16912,0
10200,15161,0
10200,13720,0
10200,10271,0
10200,8587,0
10200,16578,0
10200,16577,0
10200,16579,0
10200,16741,0
10201,10993,0
10201,3462,0
10201,6668,0
10201,4643,0
10201,17088,0
10201,9391,0
10201,16765,0
10201,15950,0
10201,3021,0
10201,15708,0
10202,9485,0
10202,10833,0
10202,11737,0
10202,12406,0
10202,12753,0
10202,13192,0
10202,14385,0
10202,10039,0
10202,15284,0
10202,14534,0
10203,12635,0
10203,490,0
10203,3025,0
10203,8692,0
10203,318,0
10203,464,0
10203,9279,0
10203,1744,0
10203,11243,0
10203,7257,0
10205,10604,0
10205,10605,0
10205,10599,0
10205,10598,0
10205,10603,0
10205,10590,0
10205,10589,0
10205,10595,0
10205,10593,0
10205,12796,0
10206,13218,1
10206,17023,0
10206,14323,0
10206,7686,0
10206,8573,0
10206,5120,0
10206,5654,0
10206,1043,0
10206,6273,0
10206,15753,0
10207,2990,1
10207,13218,0
10207,17023,0
10207,14323,0
10207,7686,0
10207,8573,0
10207,5120,0
10207,5654,0
10207,1043,0
10207,6273,0
10208,16049,0
10208,12837,0
10208,14046,0
10208,1769,0
10208,632,0
10208,1228,0
10208,122,0
10208,5003,0
10208,7535,0
10208,12918,0
10209,13996,0
10209,10390,0
10209,10966,0
10209,13433,0
10209,11463,0
10209,14850,0
10209,7807,0
10209,15099,0
10209,12628,0
10209,14343,0
1021,707,4
1021,736,4
1021,75,4
1021,422,2
1021,1124,2
1021,1325,2
1021,695,1
1021,704,1
1021,1600,1
1021,1178,1
1021,1530,1
1021,1094,1
1021,2290,1
1021,4492,1
1021,4231,1
1021,3284,1
1021,82,1
1021,6857,1
1021,8525,1
1021,707,4
1021,736,4
1021,75,4
1021,422,2
1021,1124,2
1021,1325,2
1021,695,1
1021,704,1
1021,1600,1
1021,1178,1
10210,14656,0
10210,15277,0
10210,15587,0
10210,10886,0
10210,11586,0
10210,11588,0
10210,12491,0
10210,11519,0
10210,11211,0
10210,13490,0
10211,12687,0
10211,10267,0
10211,11053,0
10211,14634,0
10211,10642,0
10211,10203,0
10211,542,0
10211,11950,0
10211,12635,0
10211,2853,0
10212,1756,1
10212,14918,1
10212,14820,0
10212,14821,0
10212,14819,0
10212,11013,0
10212,5446,0
10212,10375,0
10212,4198,0
10212,12710,0
10213,12796,0
10213,16062,0
10213,14835,0
10213,13765,0
10213,15983,0
10213,15969,0
10213,10286,0
10213,16835,0
10213,13661,0
10213,9697,0
10216,14074,0
10216,15054,0
10216,11283,0
10216,15648,0
10216,14491,0
10216,14075,0
10216,16080,0
10216,14941,0
10216,4987,0
10216,17115,0
10217,15429,0
10217,9138,0
10217,11625,0
10217,16779,0
10217,11311,0
10217,11410,0
10217,11480,0
10217,11651,0
10217,14957,0
10217,11622,0
10219,9974,0
10219,11845,0
10219,9470,0
10219,11453,0
10219,11450,0
10219,11452,0
10219,11451,0
10219,11449,0
10219,10138,0
10219,10563,0
1022,997,2
1022,559,1
1022,1106,1
1022,497,1
1022,2382,1
1022,3212,0
1022,3498,0
1022,667,0
1022,15204,0
1022,10101,0
10220,10518,0
10220,16240,0
10220,11133,0
10220,15366,0
10220,11901,0
10220,14215,0
10220,11847,0
10220,15916,0
10220,10097,0
10220,11867,0
10224,2668,0
10224,10908,0
10224,4297,0
10224,6584,0
10224,1357,0
10224,4485,0
10224,2321,0
10224,3721,0
10224,3882,0
10224,2320,0
10225,16783,0
10225,12824,0
10225,16788,0
10225,17120,0
10225,17119,0
10225,16698,0
10225,11911,0
10225,16782,0
10225,16789,0
10225,15942,0
10226,12824,0
10226,16788,0
10226,16698,0
10226,16783,0
10226,16793,0
10226,16796,0
10226,16851,0
10226,487,0
10226,16699,0
10226,16700,0
10227,12824,0
10227,16788,0
10227,16698,0
10227,16783,0
10227,16793,0
10227,16796,0
10227,16851,0
10227,487,0
10227,16699,0
10227,16700,0
10228,13053,0
10228,10575,0
10228,16789,0
10228,16801,0
10228,10574,0
10228,16793,0
10228,16796,0
10228,16851,0
10228,14460,0
10228,11689,0
10229,9633,0
10229,8481,0
10229,4540,0
10229,6863,0
10229,7705,0
10229,1018,0
10229,7269,0
10229,3028,0
10229,4066,0
10229,4457,0
1023,1422,1
1023,6883,0
1023,2448,0
1023,2635,0
1023,9189,0
1023,4968,0
1023,3349,0
1023,8661,0
1023,3579,0
1023,4191,0
10230,8535,3
10230,7926,1
10230,6501,1
10230,2366,1
10230,15781,1
10230,2699,1
10230,15942,0
10230,14404,0
10230,14405,0
10230,10959,0
10231,11583,1
10231,15942,0
10231,14404,0
10231,14405,0
10231,10959,0
10231,8150,0
10231,15005,0
10231,16346,0
10231,15373,0
10231,16482,0
10232,13359,0
10232,15568,0
10232,9238,0
10232,12803,0
10232,13473,0
10232,13908,0
10232,15036,0
10232,15721,0
10232,15815,0
10232,12413,0
10233,14532,0
10233,6756,0
10233,17181,0
10233,11156,0
10233,12761,0
10233,11334,0
10233,9581,0
10233,3099,0
10233,4030,0
10233,17100,0
10234,14532,0
10234,6756,0
10234,17181,0
10234,11156,0
10234,12761,0
10234,11334,0
10234,9581,0
10234,3099,0
10234,4030,0
10234,17100,0
10235,11612,0
10235,5945,0
10235,3757,0
10235,5007,0
10235,16591,0
10235,8376,0
10235,14703,0
10235,9623,0
10235,13476,0
10235,13540,0
10236,4972,0
10236,14199,0
10236,14200,0
10236,6198,0
10236,10956,0
10236,13664,0
10236,11190,0
10236,13815,0
10236,11136,0
10236,11064,0
10237,14294,0
10237,7159,0
10237,1972,0
10237,13309,0
10237,12266,0
10237,4175,0
10237,4308,0
10237,4184,0
10237,13563,0
10237,11691,0
1024,8,3
1024,164,3
1024,2753,3
1024,1065,2
1024,139,2
1024,2683,2
1024,237,1
1024,465,1
1024,108,1
1024,1147,1
1024,1534,1
1024,205,1
1024,803,1
1024,1020,1
1024,1229,1
1024,2058,1
1024,1296,1
1024,2606,1
1024,5587,1
1024,5885,1
1024,7893,1
1024,2046,1
1024,1534,1
1024,205,1
1024,803,1
1024,1020,1
1024,1229,1
1024,2058,1
1024,1296,1
1024,2606,1
1024,5587,1
10241,3373,0
10241,3192,0
10241,1619,0
10241,1240,0
10241,5385,0
10241,6119,0
10241,4702,0
10241,463,0
10241,11933,0
10241,11056,0
10242,2980,0
10242,1020,0
10242,6036,0
10242,6861,0
10242,2981,0
10242,4343,0
10242,7375,0
10242,997,0
10242,1469,0
10242,6452,0
10243,8242,0
10243,10913,0
10243,10912,0
10243,15195,0
10243,2534,0
10243,3681,0
10243,4992,0
10243,9457,0
10243,16210,0
10243,9456,0
10244,12236,0
10244,8411,0
10244,8426,0
10244,5474,0
10244,11886,0
10244,8365,0
10244,8660,0
10244,4897,0
10244,7223,0
10244,4050,0
10245,5776,1
10245,10108,0
10245,3037,0
10245,3036,0
10245,3038,0
10245,3035,0
10245,16232,0
10245,6442,0
10245,4218,0
10245,7092,0
10246,12616,0
10246,7290,0
10246,2226,0
10246,1494,0
10246,917,0
10246,915,0
10246,914,0
10246,920,0
10246,919,0
10246,4770,0
10247,7264,1
10247,9079,1
10247,2705,1
10247,8595,0
10247,15171,0
10247,2099,0
10247,7265,0
10247,1352,0
10247,9158,0
10247,12278,0
10248,9125,0
10248,10090,0
10248,10089,0
10248,2994,0
10248,5288,0
10248,5716,0
10248,6907,0
10248,4751,0
10248,7928,0
10248,8013,0
10249,12000,0
10249,9159,0
10249,11342,0
10249,8158,0
10249,5752,0
10249,3872,0
10249,6193,0
10249,5903,0
10249,16289,0
10249,11553,0
1025,1296,2
1025,13,1
1025,666,1
1025,68,1
1025,2323,1
1025,1074,1
1025,3693,1
1025,6124,1
1025,515,0
1025,534,0
10250,11856,0
10250,10113,0
10250,10112,0
10250,11858,0
10250,10111,0
10250,10110,0
10250,10109,0
10250,10558,0
10250,14664,0
10250,16528,0
10251,16152,0
10251,16153,0
10251,11844,0
10251,15325,0
10251,14578,0
10251,16035,0
10251,12376,0
10251,16014,0
10251,16012,0
10251,15749,0
10252,10805,0
10252,8991,0
10252,8785,0
10252,10854,0
10252,13356,0
10252,9705,0
10252,14205,0
10252,9701,0
10252,9714,0
10252,9637,0
10254,13337,0
10254,15941,0
10254,13254,0
10254,10547,0
10254,10540,0
10254,16285,0
10254,10972,0
10254,8889,0
10254,11399,0
10254,15702,0
10255,11659,0
10255,14037,0
10255,312,0
10255,8343,0
10255,7642,0
10255,7313,0
10255,14978,0
10255,14816,0
10255,3884,0
10255,6172,0
10256,4089,0
10256,3836,0
10256,13314,0
10256,16787,0
10256,10140,0
10256,1335,0
10256,13738,0
10256,7831,0
10256,11518,0
10256,8831,0
10257,3040,0
10257,8359,0
10257,4544,0
10257,3172,0
10257,6062,0
10257,4756,0
10257,3447,0
10257,3029,0
10257,3312,0
10257,3638,0
10258,38,0
10258,7237,0
10258,7762,0
10258,677,0
10258,6090,0
10258,15565,0
10258,8691,0
10258,1047,0
10258,6062,0
10258,3826,0
1026,288,1
1026,602,1
1026,712,1
1026,10500,0
1026,12840,0
1026,5190,0
1026,9673,0
1026,303,0
1026,3211,0
1026,7260,0
10260,15997,0
10260,11446,0
10260,11424,0
10260,11447,0
10260,11433,0
10260,11432,0
10260,11444,0
10260,12764,0
10260,11438,0
10260,11430,0
10261,8884,0
10261,10824,0
10261,11843,0
10261,6198,0
10261,11846,0
10261,7991,0
10261,3835,0
10261,7992,0
10261,12460,0
10261,11842,0
10263,13753,0
10263,623,0
10263,5812,0
10263,16311,0
10263,788,0
10263,16532,0
10263,2038,0
10263,2780,0
10263,2779,0
10263,2276,0
10264,1081,0
10264,1967,0
10264,7589,0
10264,3858,0
10264,10034,0
10264,5997,0
